"id","X","treatment","outcome","estimated_control_probability","estimated_treatment_probability","estimated_CATE","cate_se","cate_lower","cate_upper","true_CATE","CATE_error"
14,-0.463702356442809,1,0,0.101214927495375,0.0766104496756942,-0.0246044778196805,0.0115281972725181,-0.0471993292804889,-0.00200962635887217,-0.0260210962512981,0.00141661843161756
15,0.431574281770736,0,0,0.114171395001394,0.0638716654213857,-0.0502997295800078,0.011175815550052,-0.0722039255559725,-0.0283955336040432,-0.0474088251977515,-0.00289090438225632
16,0.420704870950431,0,0,0.114005766741831,0.0640137738972203,-0.0499919928446104,0.0110762450342998,-0.0717010341957786,-0.0282829514934422,-0.0471375734362032,-0.00285441940840719
17,-0.995623252820224,0,0,0.0941493664683415,0.0852449071345575,-0.00890445933378402,0.0181510582100858,-0.0444798797068422,0.0266709610392742,-0.0141624846366592,0.00525802530287518
18,-0.0748939625918865,1,0,0.106673478658379,0.0708143592035973,-0.0358591194547821,0.00906145408211196,-0.053619243103285,-0.0180989958062792,-0.0350781789809428,-0.000780940473839281
19,-0.581612970679998,0,0,0.0996092063846141,0.0784524261289326,-0.0211567802556814,0.0127753959212449,-0.0461960961495612,0.00388253563819841,-0.0233408912101589,0.00218411095447749
20,-0.415652478579432,0,0,0.101875838922499,0.0758712593646556,-0.0260045795578431,0.0110718166395822,-0.0477049414148556,-0.00430421770083071,-0.0271220111778343,0.00111743161999115
21,0.158592423889786,1,0,0.110074691984531,0.0675310624625982,-0.0425436295219333,0.00930559906941074,-0.0607822685525478,-0.0243049904913188,-0.0406853916779333,-0.00185823784399997
22,0.910379798151553,1,0,0.121677863486489,0.0578961715463004,-0.0637816919401885,0.0167928196391068,-0.0966950136317146,-0.0308683702486624,-0.0596598160763403,-0.00412187586384818
23,0.391524084843695,0,0,0.113562144655843,0.0643967464126647,-0.0491653982431786,0.0108176275159644,-0.0703675585726384,-0.0279632379137189,-0.0464108215614809,-0.00275457668169774
24,-0.283630257938057,0,0,0.103711495255994,0.0738738457229984,-0.0298376495329955,0.010009021643188,-0.0494549714741259,-0.0102203275918651,-0.0301732749876706,0.000335625454675127
25,0.678127151913941,1,0,0.117985002397597,0.0607261701651037,-0.0572588322324932,0.0138193330128539,-0.0843442272280523,-0.0301734372369341,-0.0536425913287676,-0.00361624090372561
26,-0.362405060324818,0,1,0.10261270754972,0.0750597623374768,-0.0275529452122436,0.0106070357385954,-0.0483423532426199,-0.00676353718186743,-0.0283479708807047,0.000795025668461052
27,0.695579457562417,1,0,0.118259089190187,0.0605090928917122,-0.0577499962984752,0.014029324540658,-0.0852469671255889,-0.0302530254713616,-0.0540897997942651,-0.00366019650421014
28,-0.934957150369883,0,0,0.0949323059183829,0.0842172381342367,-0.0107150677841462,0.0172898235075467,-0.0446024991579916,0.0231723635896993,-0.015485428407895,0.00477036062374883
29,0.998955079820007,1,0,0.123112253114257,0.056849840084255,-0.0662624130300023,0.0180128139877606,-0.101566879706232,-0.0309579463537722,-0.061992645459597,-0.00426976757040526
30,-0.340037945657969,1,0,0.102923642115731,0.0747212692138438,-0.0282023729018869,0.0104258077330129,-0.0486365805683314,-0.00776816523544232,-0.0288648291199119,0.000662456218025027
31,-0.307371315546334,0,0,0.103379253077067,0.0742294290083961,-0.0291498240686712,0.0101771575631756,-0.0490966863574847,-0.00920296177985768,-0.0296217001217998,0.000471876053128616
32,-0.145467389374971,0,0,0.105663793141316,0.0718354395075784,-0.0338283536337377,0.00926664235355769,-0.0519906389043243,-0.0156660683631512,-0.0334086202866572,-0.000419733347080509
33,0.230454464443028,0,0,0.111140480191483,0.0665492896422327,-0.0445911905492505,0.00965404821792423,-0.0635127773613951,-0.0256696037371059,-0.0424375209922616,-0.0021536695569889
34,0.703334158286452,0,0,0.118381052838929,0.0604128706241959,-0.0579681822147335,0.0141234261716551,-0.085649588849488,-0.030286775579979,-0.0542887665397418,-0.0036794156749917
35,0.0555762038566172,0,0,0.108562482855126,0.0689619079092259,-0.0396005749459004,0.00902316184191639,-0.0572856471827326,-0.0219155027090681,-0.0381954444782798,-0.00140513046762056
36,0.50343030737713,0,0,0.115271618763396,0.0629395798213709,-0.052332038942025,0.0118747946952085,-0.075606208868441,-0.029057869015609,-0.0492095450213357,-0.00312249392068927
37,0.644876330625266,1,0,0.11746432422568,0.0611417715842369,-0.0563225526414429,0.0134263796717627,-0.0826377732408585,-0.0300073320420273,-0.0527927506817917,-0.0035298019596512
38,-0.346054788678885,1,0,0.102839917564178,0.0748121870026357,-0.0280277305615424,0.0104737043258965,-0.048555813825021,-0.00749964729806387,-0.0287256823262183,0.000697951764675891
39,-0.794217351358384,1,0,0.096771131167921,0.0818763471390569,-0.0148947840288641,0.015378581165686,-0.0450362492469347,0.0152466811892065,-0.018583247490426,0.00368846346156191
40,0.541791630443186,1,0,0.115862755776259,0.0624471827318211,-0.0534155730444378,0.0122744340423864,-0.0774730216981276,-0.029358124390748,-0.0501762605173056,-0.00323931252713218
41,-0.571303462143987,0,0,0.0997486937213826,0.0782897699926656,-0.021458923728717,0.0126598967114936,-0.0462718653312416,0.0033540178738075,-0.0235740350117723,0.00211511128305526
42,-0.592267777770758,1,0,0.099465229486503,0.0786208549637755,-0.0208443745227275,0.0128959487551125,-0.0461199696292221,0.00443122058376719,-0.0231001784808548,0.00225580395812734
43,0.778677905909717,1,0,0.119571714462471,0.0594854131401763,-0.0600863013222945,0.0150615602270336,-0.0896064169182614,-0.0305661857263276,-0.0562301275643152,-0.00385617375797931
44,0.498997905291617,0,0,0.115203486020874,0.0629967059744836,-0.05220678004639,0.0118297472790274,-0.0753926586594944,-0.0290209014332855,-0.0490980892874539,-0.0031086907589361
45,-0.586354333441705,0,0,0.0995451141468518,0.0785273357411095,-0.0210177784057424,0.0128288944030655,-0.0461619493972182,0.0041263925857335,-0.0232337445671873,0.00221596616144494
46,-0.721343681681901,0,0,0.0977357020941219,0.0806876784896493,-0.0170480236044727,0.0144431050303264,-0.0453559892888416,0.0112599420798963,-0.0202032989452732,0.00315527534080054
47,-0.462165155913681,0,0,0.101236012179855,0.0765866997438837,-0.0246493124359712,0.0115130914920385,-0.0472145571110811,-0.00208406776086131,-0.0260562379149714,0.0014069254790002
48,0.770052301231772,1,0,0.119434880735518,0.059590911731989,-0.059843969003529,0.0149520684200644,-0.0891494846012339,-0.030538453405824,-0.0560071156046478,-0.00383685339888115
49,0.0969533864408731,0,1,0.109167667616024,0.0683838562323752,-0.0407838113836487,0.00910438448759035,-0.0586280770807309,-0.0229395456865664,-0.0391924867660614,-0.00159132461758728
50,0.894915146287531,1,0,0.121428909849691,0.0580806977463556,-0.0633482121033355,0.0165841363487822,-0.0958525220616502,-0.0308439021450208,-0.059254692259482,-0.00409351984385349
51,0.0207561943680048,0,0,0.108055488550879,0.0694518562136642,-0.0386036323372152,0.00898940607999243,-0.0562225444964057,-0.0209847201780247,-0.0373595698966154,-0.0012440624405998
52,0.634363851509988,1,0,0.117300123107395,0.0612737191808277,-0.0560264039265671,0.0133041738877866,-0.082102105590687,-0.0299507022624472,-0.0525246659091132,-0.00350173801745393
53,0.790055428165942,1,0,0.119752410882352,0.0593465238030275,-0.0604058870793242,0.0152067678871094,-0.0902106044593188,-0.0306011696993296,-0.0565245904876325,-0.00388129659169171
54,-0.680790661368519,0,0,0.0982761754722833,0.0800330405598275,-0.0182431349124559,0.0139408425343457,-0.0455666841939176,0.00908041436900586,-0.0211096409702493,0.00286650605779344
55,0.2659572949633,1,0,0.111670348855533,0.0660691596448182,-0.0456011892107145,0.00986795828267074,-0.0649420320456928,-0.0262603463757361,-0.0433078026626079,-0.00229338654810656
56,0.387269143015146,1,0,0.11349758460402,0.0644527667506516,-0.0490448178533682,0.0107810112661763,-0.0701752116519944,-0.027914424054742,-0.0463050301232552,-0.00273978773011298
57,0.950762608554214,1,0,0.12233002940155,0.0574169099813795,-0.0649131194201705,0.0173439441539128,-0.0989066253117137,-0.0309196135286273,-0.0607207540170618,-0.00419236540310872
58,0.243441760540009,1,0,0.111334055882635,0.0663732784914385,-0.0449607773911969,0.00972924098933147,-0.0640297393271974,-0.0258918154551964,-0.0427555200903116,-0.00220525730088529
59,0.852852771058679,1,0,0.120753999620026,0.0585853867192042,-0.0621686129008221,0.0160235117850425,-0.0935741189053584,-0.0307631068962857,-0.0581560409924893,-0.00401257190833279
60,-0.241301132831722,0,0,0.10430620941473,0.0732437450873772,-0.0310624643273527,0.00973718176325274,-0.0501469898942482,-0.0119779387604571,-0.0311598663263484,9.74019989957442e-05
61,0.990200103260577,1,0,0.122969830078842,0.0569524652261109,-0.0660173648527315,0.0178904313431073,-0.101081965953108,-0.0309527637523547,-0.0617611159383324,-0.00425624891439907
62,-0.648419193923473,0,0,0.0987095183340718,0.0795139597483213,-0.0191955585857504,0.0135501649252933,-0.0457533938239032,0.00736227665240231,-0.0218356185794568,0.00264005999370638
63,-0.561768344137818,1,0,0.0998778581584669,0.0781396063942719,-0.0217382517641949,0.0125540984806109,-0.0463438326445613,0.00286732911617145,-0.0237898699046199,0.00205161814042497
64,0.0181832094676793,1,0,0.108018107466093,0.0694881879078348,-0.0385299195582583,0.00898817986216038,-0.0561464283746608,-0.0209134107418557,-0.0372979181397618,-0.00123200141849647
65,0.379480933770537,1,0,0.113379497334557,0.0645554234552824,-0.0488240738792749,0.0107147320609187,-0.0698245628226722,-0.0278235849358776,-0.0461115078441385,-0.00271256603513643
66,0.309731137473136,0,0,0.112326698986734,0.0654816063306066,-0.0468450926561273,0.0101665795557312,-0.0667712224313216,-0.026918962880933,-0.0443851036613783,-0.00245998899474899
67,-0.827191411051899,0,0,0.0963374790423635,0.0824194232297037,-0.0139180558126598,0.0158146653457339,-0.044914230317852,0.0170781186925323,-0.0178538202894807,0.00393576447682087
68,0.280609887093306,0,1,0.111889677350795,0.0658719421424931,-0.0460177352083024,0.00996376025750153,-0.0655463464635969,-0.0264891239530078,-0.0436678853350266,-0.00234984987327577
69,-0.660409696865827,0,0,0.0985488085971824,0.0797058694417997,-0.0188429391553827,0.0136937708298248,-0.0456822367943844,0.00799635848361897,-0.0215664553199748,0.00272351616459209
70,0.961687875445932,0,0,0.122506984282904,0.0572878910429262,-0.0652190932399778,0.0174945373195951,-0.0995077563125761,-0.0309304301673795,-0.0610085403690249,-0.00421055287095289
71,-0.788257022388279,1,0,0.0968497030660454,0.08177853020052,-0.0150711728655254,0.0153005757662105,-0.0450597503100243,0.0149174045789735,-0.0187153369546767,0.00364416408915133
72,0.786667467094958,0,1,0.119698579046056,0.0593878500156575,-0.0603107290303986,0.0151634361649541,-0.0900305177955808,-0.0305909402652163,-0.0564368704497806,-0.00387385858061795
73,-0.556308138649911,0,0,0.0999518900292728,0.0780537352072206,-0.0218981548220522,0.0124939655467549,-0.046385877317776,0.00258956767367157,-0.0239135541346284,0.00201539931257616
74,0.400273273698986,0,0,0.113694996339844,0.0642816974974994,-0.0494132988423442,0.0108938070004175,-0.0707647682176928,-0.0280618294669955,-0.0466284969639329,-0.00278480187841128
75,-0.984788127243519,0,0,0.0942887758152607,0.0850605323463471,-0.0092282434689136,0.0179957111700037,-0.044499189238306,0.0260427023004788,-0.0143982253637318,0.0051699818948182
76,-0.861146012321115,1,0,0.0958927466491084,0.0829820730578088,-0.0129106735912996,0.0162714610060666,-0.0448021511390379,0.0189808039564388,-0.0171050381535365,0.00419436456223694
77,0.346543521620333,0,0,0.112881274167059,0.0649912580825153,-0.0478900160845434,0.0104454027834427,-0.0683626293441054,-0.0274174028249813,-0.0452947517015739,-0.00259526438296947
78,-0.318181946873665,1,0,0.103228276870733,0.0743918670815991,-0.0288364097891339,0.0102572761381872,-0.048940301599463,-0.00873251797880487,-0.0293709576113883,0.000534547822254382
79,-0.807878578081727,0,0,0.0965912570538872,0.082100948219065,-0.0144903088348222,0.0155583285994598,-0.0449840725494029,0.0160034548797585,-0.0182807721090015,0.00379046327417927
80,0.986210471019149,1,0,0.122904975072735,0.0569992890933592,-0.065905685979376,0.0178347880547956,-0.100861228238681,-0.0309501437200715,-0.0616556773793522,-0.00425000860002384
81,0.817740821279585,1,0,0.12019309259432,0.0590098268691959,-0.0611832657251239,0.015563727235317,-0.0916876105715504,-0.0306789208786974,-0.0572425531182598,-0.0039407126068641
82,0.148648777976632,1,0,0.109927924842545,0.0676679652189489,-0.0422599596235966,0.00926683133449066,-0.0604226152900055,-0.0240973039571876,-0.0404439352272877,-0.00181602439630887
83,0.0452870614826679,0,0,0.108412451454976,0.0691063511613325,-0.0393061002936436,0.00900986957065703,-0.0569651201575348,-0.0216470804297525,-0.0379481475066277,-0.00135795278701595
84,0.357371128629893,0,0,0.113044845274923,0.0648476837121976,-0.0481971615627249,0.0105319394833609,-0.0688393836374676,-0.0275549394879823,-0.0455629474870235,-0.00263421407570143
85,0.848482669331133,1,0,0.120684065199748,0.05863805697179,-0.0620460082279581,0.0159658692356862,-0.0933385369117791,-0.0307534795441372,-0.0580421673400791,-0.00400384088787903
86,-0.116052641998976,0,0,0.106083598117624,0.0714082162727917,-0.0346753818448321,0.00916587397757453,-0.0526401647277111,-0.0167105989619532,-0.0341030808638161,-0.000572300981016023
87,0.458745444659144,1,0,0.114586346753071,0.0635177100597823,-0.0510686366932892,0.0114320380899835,-0.0734750196195469,-0.0286622537670315,-0.0480881996351381,-0.00298043705815109
88,-0.766422037500888,1,0,0.0971380289296091,0.081421097728391,-0.0157169312012181,0.0150170271867053,-0.0451497636420193,0.0137159012395831,-0.0191998604786175,0.00348292927739938
89,0.55356463463977,0,0,0.116044701964055,0.062296789647643,-0.0537479123164123,0.0124004539715535,-0.0780523554926039,-0.0294434691402208,-0.0504736982292853,-0.00327421408712702
90,0.108306861948222,1,0,0.109334240912992,0.0682260314523585,-0.0411082094606338,0.00913434324735605,-0.0590111932478783,-0.0232052256733893,-0.0394667819580889,-0.00164142750254494
91,-0.996923851314932,1,0,0.0941326448346758,0.0852670629793333,-0.00886558185534253,0.0181697490520446,-0.0444776356054808,0.0267464718947958,-0.0141342031476398,0.00526862129229727
92,-0.753020004369318,0,0,0.0973153787977935,0.0812024159658671,-0.0161129628319264,0.0148447516290718,-0.0452081413843495,0.0129822157204966,-0.0194977453146454,0.00338478248271898
93,-0.273844186682254,0,0,0.103848720192297,0.0737277309035315,-0.0301209892887655,0.0099429287629437,-0.0496087715649825,-0.0106332070125484,-0.0304010044686245,0.000280015179859001
94,-0.288864019792527,0,0,0.103638170791276,0.0739520998059144,-0.029686070985362,0.0100451478889196,-0.049374199067023,-0.00999794290370106,-0.0300515700590228,0.000365499073660791
95,-0.634129606187344,1,0,0.0989013476558766,0.0792858042585657,-0.0196155433973109,0.0133807693061627,-0.0458413693228288,0.00661028252820695,-0.0221567903378142,0.00254124694050329
96,0.203421197365969,0,0,0.110738493559326,0.0669170506760213,-0.0438214428833051,0.00950925174492633,-0.0624592338232853,-0.0251836519433248,-0.0417769240087199,-0.00204451887458516
97,0.747330732177943,1,0,0.119075081053406,0.0598696555336537,-0.0592054255197519,0.0146661618794828,-0.0879505745949725,-0.0304602764445313,-0.0554205980234412,-0.00378482749631068
98,-0.717649792321026,1,0,0.0977848227559175,0.0806278472685767,-0.0171569754873409,0.0143967884126412,-0.0453741622691612,0.0110602112944794,-0.0202857127261405,0.00312873723879962
99,0.182188614737242,0,0,0.110423656563326,0.0672072209412836,-0.0432164356220428,0.00940698982043151,-0.0616537968730235,-0.0247790743710621,-0.0412593247786371,-0.00195711084340569
100,0.997724152635783,0,0,0.123092220238717,0.0568642584094521,-0.0662279618292654,0.0179955844021346,-0.1014986591382,-0.0309572645203307,-0.0619600804001717,-0.00426788142909368
101,0.377036008052528,0,0,0.113342448709199,0.0645876815028168,-0.0487547672063817,0.0106941254991823,-0.0697148680309304,-0.0277946663818329,-0.0460507873731394,-0.00270397983324227
102,-0.669869848061353,1,0,0.098422177890059,0.0798575789654791,-0.0185645989245798,0.0138079934003327,-0.0456277686879987,0.00849857083883907,-0.0213543084102967,0.00278970948571687
103,-0.974928588140756,1,0,0.0944157935302185,0.084893072923054,-0.00952272060716457,0.017854920692022,-0.0445177221103467,0.0254722808960175,-0.0146129439328146,0.00509022332565003
104,-0.624806036241353,0,0,0.0990266899567742,0.0791372616586667,-0.0198894282981074,0.0132712906420335,-0.0459006799848565,0.00612182338864168,-0.0223665803773653,0.00247715207925788
105,0.123737569432706,0,0,0.109560991020276,0.0680120701943957,-0.0415489208258805,0.00918026214525547,-0.0595419039992177,-0.0235559376525434,-0.0398400780660622,-0.00170884275981834
106,0.203821841627359,0,0,0.110744441864849,0.0669115865572984,-0.0438328553075504,0.00951127963443283,-0.0624746208379281,-0.0251910897771728,-0.0417867013055405,-0.00204615400200995
107,0.0043029896914959,1,0,0.107816647518277,0.0696844863017497,-0.0381321612165271,0.00898458640915753,-0.0557416269944639,-0.0205226954385903,-0.0369656021343205,-0.00116655908220657
108,0.524021426215768,1,0,0.11558859520063,0.0626748283634008,-0.052913766837229,0.0120871719483467,-0.0766041885309313,-0.0292233451435266,-0.049727979329732,-0.00318578750749697
109,-0.135132888332009,0,0,0.105811119133191,0.0716850719592149,-0.0341260471739764,0.00922880127541179,-0.0522141652942608,-0.016037929053692,-0.0336523820958405,-0.000473665078135885
110,0.868263195734471,0,0,0.12100089058276,0.0584000078528843,-0.0626008827298753,0.0162276985633923,-0.0944065874660967,-0.030795177993654,-0.0585580046076707,-0.00404287812220462
111,0.614596616011113,1,0,0.116991905008402,0.0615225490896858,-0.0554693559187159,0.0130771424068808,-0.0811000840569037,-0.029838627780528,-0.0520213463736673,-0.00344800954504855
112,-0.299965891987085,1,1,0.103482786461496,0.0741183451621494,-0.0293644412993463,0.0101235464591261,-0.0492062277550514,-0.00952265484364122,-0.0297936136946321,0.000429172395285796
113,0.747707670554519,1,0,0.119081042279073,0.0598650213839079,-0.0592160208951647,0.0146708745780604,-0.0879704066898673,-0.030461635100462,-0.0554303169218498,-0.00378570397331485
114,0.924163092393428,1,0,0.121900120696692,0.0577321713972926,-0.0641679492993991,0.0169799350464236,-0.0974480104502188,-0.0308878881485795,-0.0600214363719337,-0.00414651292746545
115,0.799144381191581,0,0,0.119896929990167,0.0592357901805197,-0.0606611398096475,0.0153233966560924,-0.0906944453764101,-0.0306278342428848,-0.0567600691265295,-0.00390107068311796
116,-0.169037229847163,0,0,0.10532846416169,0.0721794711927955,-0.0331489929688947,0.00936263544085458,-0.051499421233348,-0.0147985647044415,-0.0328535961211063,-0.000295396847788433
117,-0.636279862374067,0,0,0.0988724605316212,0.0793200981616412,-0.01955236236998,0.0134061362251984,-0.0458279065432066,0.00672318180324668,-0.0221084335903692,0.00255607122038922
118,-0.0847503058612347,0,1,0.106531956419339,0.0709561544168529,-0.0355758020024858,0.00908250847119594,-0.0533771914953098,-0.0177744125096618,-0.0348443111648438,-0.000731490837641978
119,0.524157147388905,0,0,0.11559068698236,0.0626730867729957,-0.0529176002093643,0.0120885884181941,-0.0766107981329527,-0.0292244022857758,-0.0497314000487511,-0.00318620016061315
120,0.796760918572545,1,0,0.119859017121236,0.0592648099257349,-0.0605942071955007,0.0152927587433349,-0.0905674635566971,-0.0306209508343043,-0.0566982966511958,-0.00389591054430492
121,0.592528325971216,1,0,0.116648638260871,0.0618014600270108,-0.0548471782338604,0.0128281001233218,-0.079989792465645,-0.0297045640020758,-0.0514606308900009,-0.00338654734385949
122,-0.0600178246386349,1,0,0.10688739108005,0.0706008439057232,-0.036286547174327,0.00903444793490128,-0.0539937397469357,-0.0185793546017182,-0.0354315844596376,-0.000854962714689357
123,-0.583280903287232,0,0,0.0995866556173446,0.0784787706285711,-0.0211078849887735,0.0127941887128392,-0.0461840340773473,0.00396826409980024,-0.023303193300631,0.00219530831185746
124,0.485501827206463,1,0,0.114996246498524,0.0631709455077457,-0.0518253009907781,0.0116940847002078,-0.0747452858353463,-0.0289053161462099,-0.0487590291719997,-0.0030662718187784
125,-0.00436908518895507,1,0,0.107690947224624,0.0698073897378446,-0.037883557486779,0.00898493093758469,-0.0554936985280247,-0.0202734164455333,-0.0367582092599173,-0.00112534822686172
126,0.418147852178663,0,0,0.113966833279129,0.0640472475556747,-0.0499195857234546,0.0110530716298561,-0.071583208036514,-0.0282559634103953,-0.0470738049416243,-0.00284578078183031
127,0.50103641487658,0,0,0.115234816653612,0.0629704270356136,-0.052264389617998,0.0118504351535943,-0.0754908157201703,-0.0290379635158258,-0.0491493427697072,-0.00311504684829081
128,0.405278051737696,1,0,0.11377105207802,0.0642159724308695,-0.0495550796471505,0.0109379137927376,-0.0709929967469201,-0.0281171625473808,-0.0467530996860702,-0.00280197996108029
129,0.962763006333262,0,0,0.122524409911545,0.0572752093065172,-0.0652492006050275,0.0175093903399357,-0.0995669750625549,-0.0309314261475,-0.0610368782503644,-0.00421232235466305
130,-0.768010104075074,0,0,0.0971170330783545,0.0814470458425527,-0.0156699872358017,0.0150375307414179,-0.0451430059053947,0.0138030314337912,-0.0191645875345554,0.00349460029875365
131,-0.0060544814914465,0,0,0.107666532644209,0.0698312989749204,-0.0378352336692883,0.00898522911490524,-0.0554459591273433,-0.0202245082112333,-0.0367179235875718,-0.00111731008171648
132,-0.604884791187942,1,0,0.0992949769956075,0.0788207296024514,-0.020474247393156,0.0130402253055882,-0.0460326193423968,0.00508412455608473,-0.0228154503248117,0.00234120293165568
133,0.289171795360744,0,0,0.112018011165063,0.0657569560068133,-0.04626105515825,0.0100217014461552,-0.0659032290565272,-0.0266188812599729,-0.0438785364683839,-0.00238251868986614
134,-0.537581258453429,0,0,0.100206167979381,0.0777598783747411,-0.0224462896046399,0.0122902850928678,-0.0465348057463904,0.00164222653711052,-0.024338243036411,0.00189195343177109
135,0.0725888293236494,1,0,0.108810952906233,0.0687236907283846,-0.040087262177848,0.0090512011998639,-0.0578272905464069,-0.022347233809289,-0.0386048924642454,-0.00148236971360257
136,0.12474839668721,0,1,0.109575859238898,0.0679980758545245,-0.0415777833843734,0.00918347754683304,-0.0595770686289984,-0.0235784981397484,-0.0398645517671759,-0.0017132316171975
137,-0.807503214105964,0,0,0.0965961953899032,0.0820947694577401,-0.0145014259321631,0.0155533721249809,-0.0449854751352749,0.0159826232709486,-0.0182890779536115,0.00378765202144836
138,-0.783706725109369,0,0,0.0969097255867097,0.0817039254295304,-0.0152058001571793,0.015241197011194,-0.045077997380399,0.0146663970660403,-0.018816227592251,0.00361042743507168
139,0.838056141044945,0,0,0.120517351358064,0.0587639011522095,-0.0617534502058548,0.0158288145043236,-0.0927773565522943,-0.0307295438594153,-0.0577706846691448,-0.00398276553671
140,0.662427589297295,0,0,0.11773891258262,0.0609220684241482,-0.0568168441584717,0.0136326059690854,-0.0835362608733049,-0.0300974274436385,-0.0532409754888065,-0.00357586866966519
141,-0.407764903735369,0,0,0.101984695005357,0.0757505456729355,-0.0262341493324212,0.0110001426615206,-0.047794032773804,-0.00467426589103832,-0.0273032168700654,0.00106906753764421
142,-0.389762066304684,1,0,0.10223353768598,0.0754756853572719,-0.0267578523287079,0.0108401618552139,-0.048004179151512,-0.00551152550590376,-0.0277173219571469,0.000959469628439007
143,0.805095716845244,0,0,0.119991640937082,0.0591633880742156,-0.0608282528628666,0.0154000619106494,-0.0910118195674266,-0.0306446861583067,-0.0569143763878051,-0.00391387647506153
144,-0.467824551742524,1,0,0.101158405514556,0.0766741714288122,-0.0244842340857441,0.0115688640880471,-0.0471587910403552,-0.00180967713113301,-0.0259268850434954,0.00144265095775128
145,0.235937004908919,0,0,0.111222161531771,0.0664749343567939,-0.0447472271749769,0.00968535285781779,-0.0637301699538618,-0.0257642843960919,-0.0425717127634428,-0.00217551441153407
146,0.0225391867570579,1,0,0.108081399059553,0.069426689877932,-0.0386547091816213,0.00899035846948331,-0.0562754879899132,-0.0210339303733294,-0.0374023017063543,-0.00125240747526698
147,0.282102757599205,1,0,0.11191204462379,0.0658518794989178,-0.0460601651248727,0.0099737599007192,-0.0656083753207321,-0.0265119549290132,-0.0437046018444997,-0.00235556328037295
148,0.673284912016243,1,0,0.117909053061476,0.0607865284404832,-0.0571225246209933,0.0137615174901136,-0.0840946032742341,-0.0301504459677525,-0.0535186518011293,-0.00360387281986398
149,-0.468105262611061,1,0,0.101154557532318,0.0766785124828561,-0.0244760450494622,0.0115716417692397,-0.0471560461591712,-0.0017960439397531,-0.0259204708566029,0.00144442580714073
150,-0.0744623397476971,1,0,0.106679679894214,0.0708081557821957,-0.0358715241120187,0.00906058950199945,-0.0536299532146394,-0.0181130950093981,-0.0350884255574693,-0.00078309855454943
151,-0.462452007457614,1,0,0.101232077345824,0.0765911311220181,-0.0246409462238058,0.0115159078777016,-0.0472117109133821,-0.00207018153422948,-0.0260496798606354,0.00140873363682962
152,0.423074733931571,0,0,0.114041860896105,0.063982764828282,-0.050059096067823,0.0110978080267463,-0.0718104001075853,-0.0283077920280608,-0.0471966892216819,-0.00286240684614113
153,-0.681048478465527,0,0,0.0982727309995701,0.0800371870834872,-0.018235543916083,0.0139439914774544,-0.0455652650126271,0.00909417718046122,-0.0211038679370028,0.00286832402091985
154,-0.291769955307245,0,0,0.103597478731372,0.0739955816545585,-0.0296018970768133,0.0100654379245948,-0.0493297928976428,-0.00987400125598391,-0.0299840226588247,0.000382125582011349
